flow_TankA_tlag_2,flow_TankA_tdiff_6,flow_TankA_tpct_6,flow_TankB_tlag_2,flow_TankB_tdiff_2,flow_TankB_tpct_6,hour_sin,hour_cos,weekday,hour_x_weekday
172.81838937065032,-15.353966897993011,0.26707729110397616,195.52076598579438,1.5908336254093083,0.7362536275274185,-0.7071067811865471,-0.7071067811865479,2.0,30.0
168.8397242706297,15.68509868398216,-0.08192954497030469,195.94487822059574,-9.301938631430872,0.41542909035213293,-0.7071067811865471,-0.7071067811865479,2.0,30.0
166.21989155905558,8.138023399964204,0.3120208873317999,193.85051480544635,23.232061570061045,-0.04939295454537565,-0.8660254037844385,-0.5000000000000004,2.0,32.0
166.51225977372005,-21.802962343908888,0.46295310512040266,195.68547722769625,7.004185347637383,0.2141760667246547,-0.8660254037844385,-0.5000000000000004,2.0,32.0
166.33895160681286,-5.635328885866154,0.7040302790779829,194.829464823168,-1.4406988939595151,0.5102563432141276,-0.9659258262890683,-0.25881904510252063,2.0,34.0
166.02867175593826,-10.320571743215979,0.11727371035475267,194.30196911826033,7.808365368207282,0.5267695517705624,-0.9659258262890683,-0.25881904510252063,2.0,34.0
166.97205141536898,-5.9112927329930836,0.0995186096231723,195.38575243002296,-14.640926101744911,0.5459832151591627,-1.0,-1.8369701987210297e-16,2.0,36.0
167.15081751343797,-4.9119849709871675,0.4412894971710245,193.74672636188504,-22.18991305108259,-0.18731522957677904,-1.0,-1.8369701987210297e-16,2.0,36.0
168.31877258958977,-1.6226910481909802,-0.45056384569618246,194.22350649226482,27.39714737920164,0.10223025226933996,-0.9659258262890684,0.2588190451025203,2.0,38.0
168.04571307336712,-28.283532867850415,0.35497884058720874,196.68029953137932,-5.268069327441048,-0.04800690380483344,-0.9659258262890684,0.2588190451025203,2.0,38.0
166.36752006158582,24.394503557552202,-0.18885325257035995,197.3935907592098,-3.5713924142347344,0.6232267027472447,-0.8660254037844386,0.5000000000000001,2.0,40.0
167.48005988502638,-20.611830315919423,0.3198646655975463,198.08511170291487,-3.8917670670481668,-0.4491854159801203,-0.8660254037844386,0.5000000000000001,2.0,40.0
164.97193239752204,-8.469577458752433,0.32479481382865405,200.16984814368527,6.744818269885493,0.12500432055194402,-0.7071067811865477,0.7071067811865474,2.0,42.0
166.87140041887886,-9.210056163951053,0.01014924904199288,199.02222517521642,15.40263522132214,0.06653019441205742,-0.7071067811865477,0.7071067811865474,2.0,42.0
167.68780603093631,7.947026276161604,0.3765244399611214,199.46836749915053,12.460277115901034,0.5146073600971566,-0.5000000000000004,0.8660254037844384,2.0,44.0
168.65611206768128,-9.054167632407344,0.4556726204709353,200.08497662812175,-0.44485451912553453,0.46872852893536754,-0.5000000000000004,0.8660254037844384,2.0,44.0
170.5535773420148,-5.071034246231567,1.314466307277779,200.2111665691825,4.9579031588194145,0.3794000378008529,-0.25881904510252157,0.9659258262890681,2.0,46.0
171.55095982836465,6.2733897317087814,-0.3206806318517832,203.08731025852575,-3.288827078386834,0.14526658892794203,-0.25881904510252157,0.9659258262890681,2.0,46.0
