TP_VU_tlag_2,TP_VU_troll_mean_6,TP_VU_troll_max_6,TP_VU_tdiff_2,TP_VU_tdiff_6,TP_VU_tpct_6,TP_VU_tewma_6,SS_VU_roll_std_12,TA_368_roll_mean_24,RN_12H_541_lag_72steps
0.0651395416018957,0.061883230368815656,0.07314548721199358,-3.850680280997884e-05,-0.0042578360684348135,0.007345807373070015,0.06209587329934192,0.1130848531850661,12.791405213713091,0.0
0.06397430073655974,0.0610780906693075,0.07155515335169718,0.00014210930460345814,0.0040892283691447515,-0.2254250461795662,0.06025390198490305,0.11340725989447847,12.603784043601273,0.0
0.0648747625097168,0.06093333741749331,0.07224014675611831,-0.0007513463957786758,-0.011239999211695011,0.4941082413100663,0.06069949628790577,0.11105187565756401,12.659880817898308,0.0
0.06479531225236436,0.061671665703343585,0.07152337732936186,0.006984858182836092,0.007658234831442672,0.05659316478698327,0.059801028072379595,0.10679440028064345,12.466318590708278,0.0
0.06355309180636759,0.0619452508015744,0.06957485805615188,0.004696487000540995,-0.0017464517971746583,-0.43550763581020757,0.0577773582510751,0.10640517714931727,12.91189071968925,0.0
0.06450054633765902,0.06084907629822335,0.06906959826101071,-0.004183409845936307,0.007641587929924517,-0.42703381220265024,0.05454516630323346,0.10228290701823098,12.607984022912946,0.0
0.06670215460903262,0.059893506762325535,0.06788365003839533,-0.008346555965259485,-0.00874089987761003,0.1972467247457146,0.053852101711254256,0.10402219961875772,12.057492116753362,0.0
0.06567739115224788,0.0563837739537912,0.06913366711785805,0.00561711881077052,0.0035497825375158092,0.04481165430239738,0.05378314851200461,0.10039776738891078,11.883747964118825,0.0
0.062438517228092426,0.05681723978272482,0.06809082997967392,-0.003110976269652346,0.004872842436972048,0.04400149875333624,0.05094893164833736,0.09654561250280597,11.398521551187523,0.0
0.05947872336175164,0.05678987702806719,0.06609620287809816,0.0026746032297090463,0.00020819795577262925,-0.38932920817045347,0.05046489811157427,0.09586895205573155,10.934315410400837,0.0
0.05664969888976551,0.05509801532023526,0.06733845637666167,-0.003779213881314845,-0.002704047441728411,0.013579632380952486,0.04883834663842662,0.09247142815322214,10.421835024420082,0.0
0.054479189314489036,0.057530019505112405,0.06604791581600888,0.0008062635237928881,0.015910580837903563,-0.3592930481604188,0.049073063542084266,0.0905888410090555,10.151499478357731,0.0
0.052676851870646794,0.05609555418244229,0.06555472545496517,-0.011757187729660647,-0.007084926320384066,0.42370757774360407,0.047285389157714505,0.08971534740271209,9.525981095069042,0.0
0.050587299121271606,0.055714823266164615,0.06335225679075114,-0.0019358859267355004,-0.010401366098215886,0.15196387613296009,0.04549571150907276,0.0885173372027218,9.314896483001224,92.87999595517894
0.05004845124433404,0.05542441279691197,0.0628889538707944,-0.008369990176707169,-0.0012760371394111816,0.19222050379912264,0.046468227390044976,0.08953830727963281,9.330440745317915,0.0
0.0479540055524128,0.055825346749512846,0.06251567748699857,0.006784429501251283,-0.014279118273812239,0.18226058341021292,0.04564359489132298,0.08569810514854236,9.038455481166809,0.0
0.048766062090355576,0.054792761048666636,0.05968365324530421,0.004161649485686668,-0.0006921459543682893,0.21207660273111945,0.0426665125883655,0.08468771656292896,8.921498318880598,0.0
0.04857030594475854,0.05432465966571712,0.059672994744617465,0.008928815021485443,0.012584747009380406,0.450776560212796,0.042321048114971505,0.08652899819566431,8.84947912958946,0.0
0.04584957529027417,0.055660459504937004,0.05967938656957045,0.0017345920751554748,-0.00857656898151104,0.038000106630614205,0.042406891805514435,0.08394859341179177,8.782728938402155,0.0
0.0461839469835526,0.054385352885004984,0.06001306899810828,0.0034772569617879294,-0.008509776475502683,0.1058000548980093,0.04171065840277921,0.08254951460489456,8.279018880194068,76.74715386674482
0.0472317148053374,0.05384608622643424,0.06084650662369395,-0.009370940104660254,-0.003773913344185955,0.4110301085339846,0.040669102149406666,0.0818289627108882,8.247647049498859,0.0
0.047174055838357334,0.0543288060233046,0.06062666266409865,0.0012245328768906044,0.004832134538104509,0.1910462955134914,0.039707538088486156,0.07981821807772543,8.169181939910729,0.0
0.04796460988673816,0.053819067338803775,0.06058379887738178,0.006562874537798295,-0.008727461982560733,-0.013735278794041572,0.04134502713027281,0.07682018125056089,8.744155421038823,0.0
0.04714048070720709,0.05565077064312879,0.06001199619425513,-0.0015041942032585531,-0.0075516815348190425,-0.19033613295267177,0.039815047215524285,0.07732437608899606,8.837053526659293,0.0
0.04734210772790797,0.05550366973901285,0.058977164395212694,0.01552096405171506,-0.01003528202909407,-0.13742360244041674,0.03881629647378755,0.07821617553067471,8.951209120846453,0.0
0.04742957987062362,0.05702341617323599,0.06263215080255853,-0.010778603102422284,-0.009929716430796069,-0.1736869502278906,0.039059472893704324,0.07691216107357932,8.842661159952439,0.0
0.049772532526087765,0.0564852055205002,0.06119989083640824,-0.007243062421419165,-0.002612095988727317,0.2427978407050343,0.04001433923823352,0.0823111393523585,8.632769830020885,0.0
0.04927032809651578,0.056269874255702325,0.062427780250589655,-0.0152718581315341,-0.009221561585887883,0.1455348347177012,0.04217553987999605,0.0851238629425507,8.808841558163527,0.0
0.05165713482648437,0.058225376202274824,0.06610346202985116,0.005449394867227102,-0.005834995393637456,0.04378685918083741,0.044218521675807226,0.08556816466388067,9.272540086321143,0.0
0.050917820084230465,0.05763412598250938,0.06727057728034785,-0.004341622124793274,0.0065978534878757275,-0.00848992979794927,0.043896410436439603,0.08401824190241756,9.220159769880684,0.0
0.052721627361585185,0.05978243804008601,0.06849180742803583,-0.0059195974175389725,-0.005359610787271825,-0.13846958605308718,0.04379383063591307,0.08228943386972787,9.187461085537594,0.5024310200906013
0.05362963611926888,0.060829750184954554,0.06713259253642004,-0.0030096553015243064,0.0014031547639131508,0.07200288284022341,0.04488641367887178,0.08544657218896559,9.431082704021705,0.0
0.05425125370876123,0.060434752264363595,0.0656064700800121,-0.0008725884452926139,0.003352839854501379,-0.6041943233633866,0.04563789488581878,0.08556588349139692,9.701425098736705,92.41963919653372
0.054061592099897145,0.06153998445285375,0.06684870040911275,-0.007388906442933969,0.0069284159249018715,-0.16218208771039438,0.047470417276041246,0.08752828163070046,10.37873261319836,0.0
